date,window,R_t,turnover
2012-04-03,2012,-0.0030004983553117565,0.0
2012-04-04,2012,-0.005825262352186263,0.0
2012-04-05,2012,-0.0012643353928130392,0.0
2012-04-09,2012,-0.008501013908445728,0.19856341559579604
2012-04-10,2012,-0.01271852800392546,0.0
2012-04-11,2012,0.0056031996230120696,0.0
2012-04-12,2012,0.009857929947641503,0.0
2012-04-13,2012,-0.007512093946931704,0.0
2012-04-16,2012,0.0010656668553623136,0.18377437527342422
2012-04-17,2012,0.009994914543155355,0.0
2012-04-18,2012,-0.00206948467982613,0.0
2012-04-19,2012,-0.003257528650184604,0.0
2012-04-20,2012,0.0020832361035269865,0.0
2012-04-23,2012,-0.006140991375666631,0.2372308854003185
2012-04-24,2012,0.0029499782525082155,0.0
2012-04-25,2012,0.00793544379811017,0.0
2012-04-26,2012,0.004704681581778361,0.0
2012-04-27,2012,0.0019156005744790574,0.0
2012-04-30,2012,-0.0020549306855236196,0.21134816978661272
2012-05-01,2012,0.0044503803611757094,0.0
2012-05-02,2012,-0.0024545686578256276,0.0
2012-05-03,2012,-0.0050215646738437595,0.0
2012-05-04,2012,-0.010289826477305818,0.0
2012-05-07,2012,0.00010473925854203351,0.2064316662658856
2012-05-08,2012,-0.0027728856968113917,0.0
2012-05-09,2012,-0.004553711778329542,0.0
2012-05-10,2012,0.002643468436330361,0.0
2012-05-11,2012,-0.0024304197006998185,0.0
2012-05-14,2012,-0.008668825537006045,0.24900483335781676
2012-05-15,2012,-0.005423267815424179,0.0
2012-05-16,2012,-0.003443014352145246,0.0
2012-05-17,2012,-0.011481689640221294,0.0
2012-05-18,2012,-0.00530685762999356,0.0
2012-05-21,2012,0.01294751704565546,0.39773699812002683
2012-05-22,2012,0.0011338490256855706,0.0
2012-05-23,2012,0.002114075292899241,0.0
2012-05-24,2012,0.003222125994300111,0.0
2012-05-25,2012,-0.002252529110013707,0.0
2012-05-29,2012,0.00852266758305428,0.36639836248193525
2012-05-30,2012,-0.010844798484568607,0.0
2012-05-31,2012,-0.0006978414620403732,0.0
2012-06-01,2012,-0.017995898525127958,0.0
2012-06-04,2012,-0.0004533736184449383,0.0
2012-06-05,2012,0.005675132547896445,0.3327173085410909
2012-06-06,2012,0.018716280718671957,0.0
2012-06-07,2012,0.0012903878122333102,0.0
2012-06-08,2012,0.006575381384763451,0.0
2012-06-11,2012,-0.010634539867397437,0.0
2012-06-12,2012,0.0079761026847418,0.3590007132359081
2012-06-13,2012,-0.004700227554708664,0.0
2012-06-14,2012,0.008353994302057707,0.0
2012-06-15,2012,0.00643827279689522,0.0
2012-06-18,2012,0.0016792714248814323,0.0
2012-06-19,2012,0.008092039320990549,0.30770444530423835
2012-06-20,2012,-0.002562123014461297,0.0
2012-06-21,2012,-0.01786962842891913,0.0
2012-06-22,2012,0.0048733905197759775,0.0
2012-06-25,2012,-0.011812371219561888,0.0
2012-06-26,2012,0.00314091465458781,0.3508535222746568
2012-06-27,2012,0.006268980499623425,0.0
2012-06-28,2012,-0.00010300714665489947,0.0
2012-06-29,2012,0.015833210980173373,0.0
2012-07-02,2012,0.001658430111580126,0.0
2012-07-03,2012,0.003873543970661765,0.28069297409834837
2012-07-05,2012,-0.003327397457743959,0.0
2012-07-06,2012,-0.004959148577768991,0.0
2012-07-09,2012,-0.0012717436578931931,0.0
2012-07-10,2012,-0.004636087412081808,0.0
2012-07-11,2012,0.0002815096098429177,0.3466599095615509
2012-07-12,2012,-0.0023835830148516224,0.0
2012-07-13,2012,0.012442211919188132,0.0
2012-07-16,2012,-0.001895750647696609,0.0
2012-07-17,2012,0.006056257114284755,0.0
2012-07-18,2012,0.004831100079127021,0.4095504800936339
2012-07-19,2012,0.0022957265567749596,0.0
2012-07-20,2012,-0.006538849886456389,0.0
2012-07-23,2012,-0.008103150914050417,0.0
2012-07-24,2012,-0.007828876747032915,0.0
2012-07-25,2012,0.0006219447492179024,0.35926660314160697
2012-07-26,2012,0.011548273125233637,0.0
2012-07-27,2012,0.013771931205820136,0.0
2012-07-30,2012,-0.00024566872364021523,0.0
2012-07-31,2012,-0.004714064174442444,0.0
2012-08-01,2012,-0.0022106469010270565,0.375094552881934
2012-08-02,2012,-0.00633154894886855,0.0
2012-08-03,2012,0.014987684235345472,0.0
2012-08-06,2012,0.0020637503836751095,0.0
2012-08-07,2012,0.0034173297941426047,0.0
2012-08-08,2012,0.0006922860605516206,0.2767095787204631
2012-08-09,2012,0.0011893290446782702,0.0
2012-08-10,2012,0.0011813482765037834,0.0
2012-08-13,2012,-0.0011563842224923144,0.0
2012-08-14,2012,-0.00034845802216525135,0.0
2012-08-15,2012,0.0005649733787353186,0.46076665291164093
2012-08-16,2012,0.0038177006240913297,0.0
2012-08-17,2012,0.0004267487328427686,0.0
2012-08-20,2012,-0.0002591885296602992,0.0
2012-08-21,2012,-0.001924123867312301,0.0
2012-08-22,2012,0.0008622485338389332,0.4594849203070336
2012-08-23,2012,-0.0072160011945181235,0.0
2012-08-24,2012,0.00439336821695247,0.0
2012-08-27,2012,-0.0003845471920412521,0.0
2012-08-28,2012,-0.0007311350431419186,0.0
2012-08-29,2012,0.0001241763537765047,0.37118526873963814
2012-08-30,2012,-0.005059947239987276,0.0
2012-08-31,2012,0.0039836105255040225,0.0
2012-09-04,2012,-0.0018255194856258172,0.0
2012-09-05,2012,-0.0006064642908502305,0.0
2012-09-06,2012,0.016224732061129284,0.2976065375794942
2012-09-07,2012,0.005138492832421975,0.0
2012-09-10,2012,-0.0037092745535693985,0.0
2012-09-11,2012,0.0027795090695392705,0.0
2012-09-12,2012,0.0015393322184698555,0.0
2012-09-13,2012,0.011362508645583094,0.35085064433556207
2012-09-14,2012,0.0022903517451076266,0.0
2012-09-17,2012,-0.00286037613920711,0.0
2012-09-18,2012,-0.0009388779267000423,0.0
2012-09-19,2012,0.0010034446964259027,0.0
2012-09-20,2012,-0.00011222108951249488,0.2828414697040742
2012-09-21,2012,-0.0008438278491397401,0.0
2012-09-24,2012,-0.00011249591157407776,0.0
2012-09-25,2012,-0.007688720034836139,0.0
2012-09-26,2012,-0.0035348608454407854,0.0
2012-09-27,2012,0.006058662459282179,0.2083667369205641
2012-09-28,2012,-0.0026795058000371992,0.0
2012-10-01,2012,0.0019853112811950234,0.0
2012-10-02,2012,0.0004875298523703846,0.0
2012-10-03,2012,0.0021546035879058457,0.0
2012-10-04,2012,0.0056347541372199555,0.20504357047754654
2012-10-05,2012,0.000682559937036523,0.0
2012-10-08,2012,-0.0012911597581093343,0.0
2012-10-09,2012,-0.006233771460418737,0.0
2012-10-10,2012,-0.005093247029228019,0.0
2012-10-11,2012,0.0010471522199307453,0.22310288949340945
2012-10-12,2012,-0.0025578227062330794,0.0
2012-10-15,2012,0.006318307580508944,0.0
2012-10-16,2012,0.008546714926531546,0.0
2012-10-17,2012,0.005071995333439197,0.0
2012-10-18,2012,-0.0004828494253950066,0.23121549014712653
2012-10-19,2012,-0.0115224004171144,0.0
2012-10-22,2012,-0.00017938042650699236,0.0
2012-10-23,2012,-0.010802652498137054,0.0
2012-10-24,2012,-0.0023301243758841995,0.0
2012-10-25,2012,0.0025356399952882478,0.18008796925759735
2012-10-26,2012,-0.0003657809915667225,0.0
2012-10-31,2012,0.0008351872695316623,0.0
2012-11-01,2012,0.006505773015547516,0.0
2012-11-02,2012,-0.006435202695002164,0.0
2012-11-05,2012,0.0006819590764858459,0.24562857386893802
2012-11-06,2012,0.0059938360802843415,0.0
2012-11-07,2012,-0.016161269961590775,0.0
2012-11-08,2012,-0.009261069111191476,0.0
2012-11-09,2012,-0.00014258183004588171,0.0
2012-11-12,2012,0.0005466140710227209,0.21557982805185785
2012-11-13,2012,-0.001575696662275915,0.0
2012-11-14,2012,-0.010751514862505496,0.0
2012-11-15,2012,-0.0010764029286141406,0.0
2012-11-16,2012,0.004066828275070933,0.0
2012-11-19,2012,0.0114484619771251,0.34106208660681475
2012-11-20,2012,0.001171309961397129,0.0
2012-11-21,2012,0.0007581092657882336,0.0
2012-11-23,2012,0.007701915702053757,0.0
2012-11-26,2012,-0.001370507696595457,0.0
2012-11-27,2012,-0.0026155043851067623,0.15713967183922875
2012-11-28,2012,0.00494373430688744,0.0
2012-11-29,2012,0.003380602854862158,0.0
2012-11-30,2012,0.0010288749018416625,0.0
2012-12-03,2012,-0.004155990080811159,0.0
2012-12-04,2012,-0.0010046490026079159,0.26450961193411093
2012-12-05,2012,0.0025641832091807745,0.0
2012-12-06,2012,0.0016661290975044795,0.0
2012-12-07,2012,0.003746388218284985,0.0
2012-12-10,2012,0.0004273877787313096,0.0
2012-12-11,2012,0.004451312139874229,0.2620105326195743
2012-12-12,2012,0.00012877463134434254,0.0
2012-12-13,2012,-0.0042017055677685804,0.0
2012-12-14,2012,-0.002131676189632281,0.0
2012-12-17,2012,0.008681247934281785,0.0
2012-12-18,2012,0.007703685515597802,0.2305750329917288
2012-12-19,2012,-0.00506873130952456,0.0
2012-12-20,2012,0.003931187367063037,0.0
2012-12-21,2012,-0.006045434778688169,0.0
2012-12-24,2012,-0.001595349966788788,0.0
2012-12-26,2012,-0.0032412071029940966,0.325234854802044
2012-12-27,2012,-0.001148068215185638,0.0
2012-12-28,2012,-0.009138869282136811,0.0
2012-12-31,2012,0.013657119961073095,0.0
2013-01-02,2012,0.02002975076141398,0.0
2013-01-03,2013,-0.0005289171875,1.3452859640121462
2013-01-04,2013,0.0045542856144323044,0.0
2013-01-07,2013,-0.002440491012784386,0.0
2013-01-08,2013,-0.0015943779569808248,0.0
2013-01-09,2013,0.0016469992081497564,0.0
2013-01-10,2013,0.005502752404942104,0.3633575173274539
2013-01-11,2013,-0.00018873566256951863,0.0
2013-01-14,2013,-0.00030113010441895627,0.0
2013-01-15,2013,0.0020541021022718086,0.0
2013-01-16,2013,-0.0008699892030208769,0.0
2013-01-17,2013,0.00396362287897393,0.3430869527690371
2013-01-18,2013,0.0030184667792596746,0.0
2013-01-22,2013,0.003722614707893596,0.0
2013-01-23,2013,-1.08939166808819e-05,0.0
2013-01-24,2013,0.0012742497783075212,0.0
2013-01-25,2013,0.0038288539710781937,0.23176317428827992
2013-01-28,2013,-0.0014784893794206882,0.0
2013-01-29,2013,0.003862494411380086,0.0
2013-01-30,2013,-0.0020573994553489154,0.0
2013-01-31,2013,-0.0012571395746670709,0.0
2013-02-01,2013,0.006634964796774988,0.29034066982861895
2013-02-04,2013,-0.007501504369349941,0.0
2013-02-05,2013,0.006307879935594851,0.0
2013-02-06,2013,0.000896994790318569,0.0
2013-02-07,2013,-0.0009199150201383604,0.0
2013-02-08,2013,0.003790921503393783,0.22372988660893248
2013-02-11,2013,-0.0003747366315418315,0.0
2013-02-12,2013,0.0014711526092009188,0.0
2013-02-13,2013,0.0009353169107445133,0.0
2013-02-14,2013,0.000343795077690058,0.0
2013-02-15,2013,-0.0015910605773664893,0.326047648957812
2013-02-19,2013,0.005741225110762053,0.0
2013-02-20,2013,-0.010181009955311678,0.0
2013-02-21,2013,-0.004956046864327741,0.0
2013-02-22,2013,0.0075736873267955255,0.0
2013-02-25,2013,-0.013105616260238854,0.2802156481007308
2013-02-26,2013,0.004548977251754285,0.0
2013-02-27,2013,0.009694363896410384,0.0
2013-02-28,2013,0.00021332351689600806,0.0
2013-03-01,2013,0.0017919095855266826,0.0
2013-03-04,2013,0.003867500956471953,0.17251843274969744
2013-03-05,2013,0.006245681121316879,0.0
2013-03-06,2013,0.001276819511344734,0.0
2013-03-07,2013,0.0009023458333800857,0.0
2013-03-08,2013,0.0033822887677777704,0.0
2013-03-11,2013,0.0020464641583512596,0.3277226834373312
2013-03-12,2013,-0.0010941831336084618,0.0
2013-03-13,2013,0.0012363208380132898,0.0
2013-03-14,2013,0.003297641200375445,0.0
2013-03-15,2013,-0.0001550869040996037,0.0
2013-03-18,2013,-0.0032273895385969316,0.25900704045650974
2013-03-19,2013,-0.0008612250480556959,0.0
2013-03-20,2013,0.003842862390930049,0.0
2013-03-21,2013,-0.004314959858483966,0.0
2013-03-22,2013,0.0034601840119207333,0.0
2013-03-25,2013,-0.0022710158502964777,0.2721687453687222
2013-03-26,2013,0.005447225817859417,0.0
2013-03-27,2013,0.0006222266970203747,0.0
2013-03-28,2013,0.0034614301785963904,0.0
2013-04-01,2013,-0.0028496253455616008,0.0
2013-04-02,2013,0.00269633340589386,0.23040403433854464
2013-04-03,2013,-0.007443245578664241,0.0
2013-04-04,2013,0.004011719921828819,0.0
2013-04-05,2013,-0.0020957353135147667,0.0
2013-04-08,2013,0.005363530909784564,0.0
2013-04-09,2013,0.002180770561675019,0.21155464110895314
2013-04-10,2013,0.007565100093989659,0.0
2013-04-11,2013,0.0026962043637512798,0.0
2013-04-12,2013,-0.0023581621396198266,0.0
2013-04-15,2013,-0.017131703471463863,0.0
2013-04-16,2013,0.00985920122203356,0.16730891152683106
2013-04-17,2013,-0.009115279141279513,0.0
2013-04-18,2013,-0.002539376328608265,0.0
2013-04-19,2013,0.006855220530152616,0.0
2013-04-22,2013,0.0029444289510742903,0.0
2013-04-23,2013,0.005269331900659861,0.2872453921785495
2013-04-24,2013,0.0010423511922431927,0.0
2013-04-25,2013,0.002693302044327743,0.0
2013-04-26,2013,-0.001676887714605563,0.0
2013-04-29,2013,0.004292977611654874,0.0
2013-04-30,2013,0.0009628296731977879,0.2336507146222359
2013-05-01,2013,-0.006183602318340205,0.0
2013-05-02,2013,0.004510865796912633,0.0
2013-05-03,2013,0.005350838543675447,0.0
2013-05-06,2013,-0.00046690268729980436,0.0
2013-05-07,2013,0.0037679132803886397,0.186114941390754
2013-05-08,2013,0.0010128500915872404,0.0
2013-05-09,2013,-0.002335938374191692,0.0
2013-05-10,2013,0.0017736411701548317,0.0
2013-05-13,2013,-0.0003040398643646385,0.0
2013-05-14,2013,0.005516687692966337,0.223453899055888
2013-05-15,2013,0.0028598565792416473,0.0
2013-05-16,2013,-0.0032759172819953318,0.0
2013-05-17,2013,0.005282328850359661,0.0
2013-05-20,2013,-0.0005569144973530154,0.0
2013-05-21,2013,0.0015049619062758805,0.43372212913505087
2013-05-22,2013,-0.007304882480098289,0.0
2013-05-23,2013,-0.002328168515601463,0.0
2013-05-24,2013,-0.002307948509502354,0.0
2013-05-28,2013,0.0028143732446387518,0.0
2013-05-29,2013,-0.00649194264731718,0.37694824165854446
2013-05-30,2013,0.0030501340238878356,0.0
2013-05-31,2013,-0.011460995876645605,0.0
2013-06-03,2013,0.003967577715525729,0.0
2013-06-04,2013,-0.00393548246094729,0.0
2013-06-05,2013,-0.01157975402402011,0.3171726567700298
2013-06-06,2013,0.00794379631159968,0.0
2013-06-07,2013,0.010206527640673395,0.0
2013-06-10,2013,-0.0001027045367303549,0.0
2013-06-11,2013,-0.008750459004967482,0.0
2013-06-12,2013,-0.0056169732930229765,0.4175956958702936
2013-06-13,2013,0.010923583966251834,0.0
2013-06-14,2013,-0.003617246640110269,0.0
2013-06-17,2013,0.0050990537952172645,0.0
2013-06-18,2013,0.005067869219780592,0.0
2013-06-19,2013,-0.011642728312201605,0.3719645785636777
2013-06-20,2013,-0.02166252496153987,0.0
2013-06-21,2013,0.002914977498665415,0.0
2013-06-24,2013,-0.009716167189186466,0.0
2013-06-25,2013,0.008886258935305145,0.0
2013-06-26,2013,0.006825110398364311,0.2671610190921201
2013-06-27,2013,0.0036003532285671636,0.0
2013-06-28,2013,-0.0027021422731934074,0.0
2013-07-01,2013,0.0024905626892845058,0.0
2013-07-02,2013,-0.0005551152080599167,0.0
2013-07-03,2013,-0.000297381093454152,0.2633875724012378
2013-07-05,2013,0.006234100187797012,0.0
2013-07-08,2013,0.005129393363026911,0.0
2013-07-09,2013,0.005939793059020169,0.0
2013-07-10,2013,0.00041524421813208753,0.0
2013-07-11,2013,0.010038966511797146,0.26976848092324746
2013-07-12,2013,0.0018862469224635043,0.0
2013-07-15,2013,0.002585785473899422,0.0
2013-07-16,2013,-0.0039073209682364855,0.0
2013-07-17,2013,0.002319077391782187,0.0
2013-07-18,2013,0.0032587675592729245,0.514213972287543
2013-07-19,2013,0.0015953640881856367,0.0
2013-07-22,2013,0.0004388679612898459,0.0
2013-07-23,2013,-0.00038228601618657776,0.0
2013-07-24,2013,-0.0035626831825019308,0.0
2013-07-25,2013,0.0031339853675179863,0.39583272111957096
2013-07-26,2013,0.0006338532357423975,0.0
2013-07-29,2013,-0.0014294804052804252,0.0
2013-07-30,2013,0.00046471539558520737,0.0
2013-07-31,2013,-0.0009186738885962978,0.0
2013-08-01,2013,0.008671457495437742,0.38780159785888496
2013-08-02,2013,0.0009615737065647234,0.0
2013-08-05,2013,-0.0015121196090412785,0.0
2013-08-06,2013,-0.004238297688034557,0.0
2013-08-07,2013,-0.0017542347770753812,0.0
2013-08-08,2013,0.004002217212790797,0.5139930701518143
2013-08-09,2013,-0.0027582811824975574,0.0
2013-08-12,2013,-0.002189750696255595,0.0
2013-08-13,2013,0.0022412625158691546,0.0
2013-08-14,2013,-0.0044908104846395,0.0
2013-08-15,2013,-0.008319238132056133,0.6206264019385838
2013-08-16,2013,-0.0030465489000983613,0.0
2013-08-19,2013,-0.004604904168854565,0.0
2013-08-20,2013,0.0036107627269573415,0.0
2013-08-21,2013,-0.00441087856390381,0.0
2013-08-22,2013,0.006526480749986669,0.3762718202712035
2013-08-23,2013,0.003034060428321682,0.0
2013-08-26,2013,-0.00273902059759478,0.0
2013-08-27,2013,-0.010059790244094945,0.0
2013-08-28,2013,0.0024217440425707234,0.0
2013-08-29,2013,0.00011890422065014626,0.360234709230055
2013-08-30,2013,-0.002409161405271199,0.0
2013-09-03,2013,0.0031346037446781847,0.0
2013-09-04,2013,0.006204667777099851,0.0
2013-09-05,2013,0.0008239151026166758,0.0
2013-09-06,2013,0.0007521693661469683,0.35395569667277943
2013-09-09,2013,0.00738450661005068,0.0
2013-09-10,2013,0.005407506789105699,0.0
2013-09-11,2013,0.0023161504222271555,0.0
2013-09-12,2013,-0.0030493637410874304,0.0
2013-09-13,2013,0.0018310047730131067,0.6920376895998935
2013-09-16,2013,0.0029657601616448247,0.0
2013-09-17,2013,0.0015599020593130108,0.0
2013-09-18,2013,0.006800154991926178,0.0
2013-09-19,2013,-0.0010446667801485281,0.0
2013-09-20,2013,-0.005106076140345081,0.3595962671735422
2013-09-23,2013,-0.0018723171549109429,0.0
2013-09-24,2013,-0.0010596125947337858,0.0
2013-09-25,2013,-0.0022432411560696806,0.0
2013-09-26,2013,0.0019798326643313143,0.0
2013-09-27,2013,-0.0037639077735469512,0.45882916850195377
2013-09-30,2013,-0.004122201747831529,0.0
2013-10-01,2013,0.00581985172141125,0.0
2013-10-02,2013,-8.018826046800903e-05,0.0
2013-10-03,2013,-0.007586681239012283,0.0
2013-10-04,2013,0.00629636412852397,0.22820538993855735
2013-10-07,2013,-0.0073606911478565394,0.0
2013-10-08,2013,-0.007798914754532057,0.0
2013-10-09,2013,0.00046801977717666153,0.0
2013-10-10,2013,0.017925758740324413,0.0
2013-10-11,2013,0.004275685594434015,0.39313221277256954
2013-10-14,2013,0.0025320701986325344,0.0
2013-10-15,2013,-0.005460565431260568,0.0
2013-10-16,2013,0.009101222162698557,0.0
2013-10-17,2013,0.0059697457435760335,0.0
2013-10-18,2013,0.0036489081144914838,0.36735527558022607
2013-10-21,2013,-0.0005137720511615422,0.0
2013-10-22,2013,0.005279064177484073,0.0
2013-10-23,2013,-0.002798291633178453,0.0
2013-10-24,2013,0.0018314304972588322,0.0
2013-10-25,2013,0.0037430347315216953,0.165455978977367
2013-10-28,2013,-0.00015175248841509982,0.0
2013-10-29,2013,0.002904649817524901,0.0
2013-10-30,2013,-0.0035800658081048533,0.0
2013-10-31,2013,-0.0024990332870898965,0.0
2013-11-01,2013,0.002383244827780392,0.2844691608879063
2013-11-04,2013,0.00247267916136243,0.0
2013-11-05,2013,-0.002871364378734688,0.0
2013-11-06,2013,0.0038725620002424874,0.0
2013-11-07,2013,-0.009088121264690606,0.0
2013-11-08,2013,0.008372091178984367,0.22006359753421964
2013-11-11,2013,0.0003307343975834888,0.0
2013-11-12,2013,-0.00272116971278845,0.0
2013-11-13,2013,0.005477666182012829,0.0
2013-11-14,2013,0.004356150286902333,0.0
2013-11-15,2013,0.0026294319377674507,0.24988289388093196
2013-11-18,2013,-0.002123738384480524,0.0
2013-11-19,2013,-0.0017224212272717808,0.0
2013-11-20,2013,-0.0027517473625903667,0.0
2013-11-21,2013,0.004308206195937814,0.0
2013-11-22,2013,0.0033053104350911433,0.2766440873830522
2013-11-25,2013,-0.0013689243439477874,0.0
2013-11-26,2013,-0.0014166398548886177,0.0
2013-11-27,2013,0.0003680392513603371,0.0
2013-11-29,2013,-0.0007502978696033224,0.0
2013-12-02,2013,-0.0017664876997345014,0.1802329293023202
2013-12-03,2013,-0.002848595549843015,0.0
2013-12-04,2013,4.7615417951069015e-05,0.0
2013-12-05,2013,-0.003454318812185507,0.0
2013-12-06,2013,0.00855278944634755,0.0
2013-12-09,2013,0.0014195552631676531,0.41217496622137756
2013-12-10,2013,-0.00283253362309073,0.0
2013-12-11,2013,-0.011392879442486358,0.0
2013-12-12,2013,-0.001560014446276849,0.0
2013-12-13,2013,0.00023543028914154487,0.0
2013-12-16,2013,0.004556295349782747,0.4102206247347203
2013-12-17,2013,-0.001903345625994907,0.0
2013-12-18,2013,0.012195214009834383,0.0
2013-12-19,2013,-0.0007400905130351031,0.0
2013-12-20,2013,0.004417394747526542,0.0
2013-12-23,2013,0.001609866117709936,0.3613826282018297
2013-12-24,2013,0.00217882707928022,0.0
2013-12-26,2013,0.0018665118089994178,0.0
2013-12-27,2013,0.0005858839274851283,0.0
2013-12-30,2013,-6.7959600163414e-06,0.0
2013-12-31,2013,0.0028376188957377558,0.31563689826308605
2014-01-02,2013,-0.007439781877501214,0.0
2014-01-03,2014,-0.00022703749999999998,1.5594680166244506
2014-01-06,2014,-0.0014919617620722547,0.0
2014-01-07,2014,0.0052974968763390305,0.0
2014-01-08,2014,0.0004889521790300362,0.0
2014-01-09,2014,0.0025761671144574304,0.0
2014-01-10,2014,0.002728744337986749,0.4172343033143074
2014-01-13,2014,-0.009522744813889133,0.0
2014-01-14,2014,0.006954204606204453,0.0
2014-01-15,2014,0.002152459776631878,0.0
2014-01-16,2014,0.00019931700797154559,0.0
2014-01-17,2014,-0.0019153268880354104,0.21687190474745516
2014-01-21,2014,0.003152160832977916,0.0
2014-01-22,2014,0.00036432927830615144,0.0
2014-01-23,2014,-0.005796216387797108,0.0
2014-01-24,2014,-0.013021281315182553,0.0
2014-01-27,2014,-0.002316537406681046,0.1767462349364925
2014-01-28,2014,0.004464955116743968,0.0
2014-01-29,2014,-0.0048512513995777285,0.0
2014-01-30,2014,0.00744243942063891,0.0
2014-01-31,2014,-0.0030941327215542403,0.0
2014-02-03,2014,-0.011920016063360891,0.17534974685280638
2014-02-04,2014,0.003503162569449423,0.0
2014-02-05,2014,-0.0014490128696588596,0.0
2014-02-06,2014,0.007249995474510539,0.0
2014-02-07,2014,0.0072432177914027035,0.0
2014-02-10,2014,0.001365047089274134,0.2006734675065292
2014-02-11,2014,0.005791956097135788,0.0
2014-02-12,2014,0.0002171373099749413,0.0
2014-02-13,2014,0.0031709819977519655,0.0
2014-02-14,2014,0.003007754259219041,0.0
2014-02-18,2014,0.0014482567317071102,0.42029720806827225
2014-02-19,2014,-0.004532159975964178,0.0
2014-02-20,2014,0.004650508138002623,0.0
2014-02-21,2014,-0.0007112074309055529,0.0
2014-02-24,2014,0.0037062789284477704,0.0
2014-02-25,2014,8.768415241610926e-05,0.3290278946598564
2014-02-26,2014,0.00020138484335699745,0.0
2014-02-27,2014,0.0024504494654369923,0.0
2014-02-28,2014,0.0023217425655728354,0.0
2014-03-03,2014,-0.004327029789910232,0.0
2014-03-04,2014,0.009263081667775414,0.2780174442659916
2014-03-05,2014,-0.0009113214963922297,0.0
2014-03-06,2014,0.0001027945098449245,0.0
2014-03-07,2014,0.00038235196999623916,0.0
2014-03-10,2014,-0.00036782527449848125,0.0
2014-03-11,2014,-0.00430961826654528,0.36414921964570957
2014-03-12,2014,0.001528846210656474,0.0
2014-03-13,2014,-0.00501368126681349,0.0
2014-03-14,2014,-0.0011007365430153837,0.0
2014-03-17,2014,0.006276756959096977,0.0
2014-03-18,2014,0.004171226569323108,0.12219060690410814
2014-03-19,2014,-0.005775998045333565,0.0
2014-03-20,2014,0.00494986466398167,0.0
2014-03-21,2014,-0.0009596953824705,0.0
2014-03-24,2014,-0.0022472381928835446,0.0
2014-03-25,2014,0.0025217212773130824,0.3577328777774872
2014-03-26,2014,-0.00448540631430464,0.0
2014-03-27,2014,0.00021494276494210207,0.0
