R_t,turnover,window
-0.0098252229187532,0.1495100320464347,2013
-0.010403020241766254,0.27978314472381743,2013
0.01627187151001816,0.38065909472202414,2013
-0.0030569230059592197,0.3391622809806911,2013
0.004626227632761191,0.31812322758265,2013
0.009108711038043943,0.4545024353995077,2013
-0.014616835402297405,0.6084426007660588,2013
-0.024727938627746335,0.19788655131208818,2013
0.0034753888621739627,0.7647626588461196,2013
-0.017780890328044776,1.6260312871922082,2013
0.01863499777606658,0.0002126614300600309,2013
0.01203416182812227,1.614980011137285,2013
0.012746677122424773,1.5274450386425438,2013
-0.005771790280476766,0.013906856076413981,2013
0.0031637082163363385,0.03299625106294361,2013
0.0014476152683764196,1.1071509698380353,2013
0.001974583028010974,0.17170216574664865,2013
0.01145559022944795,0.5051285590668528,2013
0.009347032866017763,0.1722164156638816,2013
0.004846090388322235,0.39496000372747525,2013
-0.0025346500847407455,0.6232068647310632,2013
0.012958045085383965,0.4491339137586643,2013
0.004849975472829345,0.43918839606323207,2013
-0.0007791827747721066,0.38886504100305486,2013
-0.005009671382005408,0.13040199379773887,2013
0.0017551104053509863,0.44703700915091044,2013
0.007785038818653241,0.2735021715623301,2013
-0.002466028941557762,0.10113248728823818,2013
0.003020237419102839,0.26556053606625163,2013
-0.0025405675572561085,0.41359461010777526,2013
-0.006432304380777583,0.48504879484810387,2013
0.0010389679398923222,0.15968401736177099,2013
0.0004513332808411132,0.19235693915720187,2013
-0.005749522494344383,0.5550164979218478,2013
-0.0007593551057548568,0.4881866032052205,2013
0.0004537409182491968,0.4057249343974125,2013
0.008806944596717822,0.7638603361331617,2013
0.0002041984282283907,0.09305265592572638,2013
-0.001641935666345216,0.4563599678263363,2013
-0.005788700410058422,0.44136808342785666,2013
-0.005142761866755591,0.3432835473717287,2013
0.005541352712086765,1.0357696686014923,2013
-0.003065321017493949,1.290341162872408,2013
-0.0003005885492275587,0.6460185677792871,2013
0.000499166775985767,0.8320794573564577,2013
-0.010773622535270703,0.11783418996726087,2013
-0.01720459535268174,0.7729520571333945,2013
-0.0037282565927803262,0.3914382871950213,2013
-0.0049697372023449786,1.234290510327542,2013
0.001788081494323218,0.708307400746281,2013
-0.006915135988947248,0.0005210707778779639,2013
0.012769921990682607,0.50495994414917,2013
0.00019259071763534153,0.6322577331852202,2013
-0.002088889528383252,0.3883681594148837,2013
-0.016487407773059175,0.6694199962520483,2013
0.00486827724703097,0.2760556118990103,2013
0.0037478385831203444,0.2746358808094775,2013
-0.005059731897051762,0.2508808361635129,2013
0.007024432694168919,0.7004157814481465,2013
0.0113057644507722,1.3396469875847656,2013
0.00073531112830142,0.8613504508608185,2013
-0.0009368556614104003,0.42275635079264556,2013
0.008071631554090622,0.2905728616808776,2013
0.008223633720037843,0.2457172760403068,2013
0.00689318003314661,1.026200038377642,2013
-0.003517939477668321,0.6932505414352209,2013
0.003974240268977111,0.6254079337390097,2013
0.008226695625932241,0.9357638933455732,2013
0.0018829775382909915,0.3304252349271463,2013
0.012533603057753293,0.3740279503896398,2013
-0.0008036301380443813,0.47663881181915835,2013
-0.008310431227303051,0.2952193193514867,2013
-0.005843723753385138,0.46452194110309947,2013
-0.0010339622332766068,0.7409379247098958,2013
-0.002271065196122092,0.6367814970884138,2013
0.005118808846908425,0.27709161787490433,2013
-0.009384773395219266,0.6725212530463668,2013
-0.0044605512080210085,0.0959702099048853,2013
0.005938255475968278,0.22201725999776606,2013
-0.00014907557706414962,0.09004738913320723,2013
-0.008969265542708459,0.8013943832101245,2013
0.01306543622592836,0.5315778086093456,2013
-0.012080861834800326,0.4386707301688158,2013
-0.01594073305843999,0.24917756311703423,2013
0.001450814383631653,9.109118635397995e-05,2013
0.0212447191274985,0.0001009791684833168,2013
0.005841467504431244,0.11318003527529541,2013
0.0035249538674686502,0.11326119839512377,2013
-0.006104747270422504,0.6131599910334434,2013
0.009984983539583278,0.08775789174065918,2013
0.007762336620367164,0.3057703103084452,2013
0.0029933742951084165,0.8248301147589924,2013
-0.00022979952139417438,0.00012374904847470264,2013
0.011751939379130159,0.4576600061738848,2013
-0.004550152429243829,0.8570949276903878,2013
0.0051724304564318944,1.0420147607623356,2013
