date,window,seed0,seed1,seed2,seed3,seed4
2012-03-22,2012,-0.006646157166964486,-0.006599918560716726,-0.0066822811630644265,-0.006711267800865501,-0.006663000380495941
2012-03-23,2012,0.0035058514928325625,0.0035326890591788596,0.0034401544045752908,0.003480977051183128,0.003527449542606635
2012-03-26,2012,0.011206048023084624,0.011079587949014726,0.011117064799384565,0.011070342136613509,0.011140889750412795
2012-03-27,2012,-0.0010770348103431838,-0.0010413005088851194,-0.0010970167298438261,-0.0010830905113206485,-0.0010985466671085409
2012-03-28,2012,-0.005934221745036506,-0.005987753848670195,-0.005984931045816781,-0.005968508496025623,-0.005871543531589014
2012-03-29,2012,-0.00012626202945113544,-0.00010407887949415903,-0.00011949589238128145,-0.00012709456574189302,-0.00012451417676074484
2012-03-30,2012,0.003970578720265188,0.003987317504592193,0.003927311753768982,0.003971359682489841,0.003941384928658576
2012-04-02,2012,0.00567166314816234,0.005710806964642969,0.005745381303924964,0.005704041906725935,0.0057154016840760494
2012-04-03,2012,-0.0009722412598260628,-0.001072158497346208,-0.0010455222660520375,-0.0010325960082256888,-0.0010641774676412585
2012-04-04,2012,-0.009060893190702687,-0.009070980826653632,-0.009091157844140413,-0.009111684818034187,-0.009053111798828352
2012-04-05,2012,-0.0013977202292722742,-0.0014202455357141667,-0.0014089788730432024,-0.0013940699550758185,-0.001411914420709638
2012-04-09,2012,-0.010233252057083397,-0.010189326058543838,-0.010134996051563136,-0.010129646703607654,-0.010201456403390725
2012-04-10,2012,-0.015241874521105148,-0.015238829891443758,-0.015446372859427019,-0.015230963666604893,-0.015201629378853674
2012-04-11,2012,0.00794155391507578,0.007884760785118773,0.007842984296220462,0.007868751005673452,0.007864758906264254
2012-04-12,2012,0.01234671272762768,0.012549064142956196,0.01241989891063031,0.012448815124768456,0.01234274993238425
2012-04-13,2012,-0.007930028657981852,-0.007880990782722969,-0.007845081095080393,-0.007903316968453181,-0.00780333362356687
2012-04-16,2012,0.000509837443426939,0.0005255058976545738,0.0005052002740812805,0.0005539150003469576,0.0005137166571505765
2012-04-17,2012,0.012679204152268364,0.012669203881266165,0.012656266341046319,0.012649297034829986,0.012668357290507203
2012-04-18,2012,-0.0022349565187092407,-0.002256122062352881,-0.002244202051864045,-0.0022600085441152403,-0.002229046833949813
2012-04-19,2012,-0.0029732849571143423,-0.0030349728429785562,-0.002976649666496644,-0.0029299197863356962,-0.0030021307067777123
2012-04-20,2012,0.00039312452891575886,0.0004409336762844701,0.00038990369943382367,0.00036725574414104515,0.00041113885920887404
2012-04-23,2012,-0.006557412147371581,-0.006493787504804195,-0.006589943761651196,-0.006551740521788411,-0.006305361194072686
2012-04-24,2012,0.0032699639088188378,0.003249944360864025,0.0032496074419780135,0.0032989805694921383,0.003241878275161497
2012-04-25,2012,0.005435243740381042,0.005844118450943356,0.005774181916921744,0.0057236819242511335,0.005268165961908347
2012-04-26,2012,0.005052827676074885,0.004969663649740361,0.004985742821877709,0.005067991562909301,0.005067864524065764
2012-04-27,2012,0.0021918339907824242,0.0020802442583972734,0.0021335932890239016,0.002119402176062252,0.002227946536474251
2012-04-30,2012,-0.002916517510910726,-0.0029316634408091944,-0.002710751326257804,-0.002926384657763022,-0.002935502091657451
2012-05-01,2012,0.0030287714521318337,0.002979994937608545,0.0028266540020380608,0.002903122738352522,0.003056802569135603
2012-05-02,2012,-0.0026416272489542723,-0.0025410438795493186,-0.0025807735432321543,-0.002524355882953698,-0.002563028618481467
2012-05-03,2012,-0.0047184287100629305,-0.0047165934848391305,-0.004536923645686067,-0.004659933709828087,-0.0047091114901991445
2012-05-04,2012,-0.014443593576708037,-0.014397485871965024,-0.014504238328409094,-0.014458444758354862,-0.014429830502106384
2012-05-07,2012,-0.00013444990827217625,-0.00012187228102814394,-0.00013953117769779894,-0.00013458102280477116,-0.00013389025623538464
2012-05-08,2012,-0.0035359472133186785,-0.003418903263558136,-0.0034239114184218683,-0.0034649321372055377,-0.003446926512541466
2012-05-09,2012,-0.0039046934133494617,-0.003730581611707672,-0.003729839253732484,-0.003769929627835674,-0.0037422410025419843
2012-05-10,2012,0.0015998040986601296,0.001588954805167793,0.0015855998498210005,0.0015149855402584217,0.001598501856192058
2012-05-11,2012,-0.001700807108819155,-0.0017702805572381145,-0.0017416586930923401,-0.0016979545104890653,-0.001710652046977703
2012-05-14,2012,-0.0073623604469074235,-0.007353364683113495,-0.007324542019453792,-0.00734003369812599,-0.007346028816111352
2012-05-15,2012,-0.005317564421773538,-0.005371479646259619,-0.005385049494389132,-0.005425525702114125,-0.005335293213006925
2012-05-16,2012,-0.0027435236410945597,-0.0027615636019296206,-0.0026793458679788976,-0.002673502958868177,-0.0027038294963012697
2012-05-17,2012,-0.009050023492705821,-0.00907601769000703,-0.008715634423648888,-0.008747009797072184,-0.008745815614194467
2012-05-18,2012,-0.0025612540742329304,-0.0026961960790134855,-0.0026412181822910268,-0.0025888993702707906,-0.002792704950104188
2012-05-21,2012,0.00418695356211399,0.003795213191916033,0.004227392876352548,0.00413622490985631,0.0039680190844507595
2012-05-22,2012,0.0007661682888710897,0.0007754771287001441,0.0008038134627383784,0.0006523667007974302,0.0007816636796704063
2012-05-23,2012,0.002413388812172199,0.0023000770736582438,0.002376386511655322,0.002375572599056165,0.0022736573463794578
2012-05-24,2012,0.0019125094176843042,0.001644418232238818,0.0018399172918775058,0.001892147330591307,0.0018161473063261087
2012-05-25,2012,-0.0014856736800899382,-0.0014310452731041028,-0.0015855886867357672,-0.0014649251703243078,-0.001425687250633147
2012-05-29,2012,0.010594899884148534,0.010709949727694927,0.010667631412836505,0.010553310318009011,0.011007915397551613
2012-05-30,2012,-0.005398759322468238,-0.005529032585796228,-0.005383424031821033,-0.0056336462623682,-0.005097342371940198
2012-05-31,2012,-0.0015197613959263658,-0.0014669449409648793,-0.0013916548213164476,-0.0015115263374429766,-0.0014826142815407952
2012-06-01,2012,-0.005125558365681397,-0.004726405295628823,-0.005396938260110495,-0.005175419707831357,-0.004343511319076244
2012-06-04,2012,-0.0005089284217710422,-0.0004315833109722415,-0.00042859975707367924,-0.00047356932403422834,-0.0005664197632722178
2012-06-05,2012,0.0005165012898241566,0.0005160258026101706,0.0005164892626507667,0.0005022461826504179,0.0005038245482388053
2012-06-06,2012,0.010532204932453519,0.0106639478023613,0.010595536950122327,0.010741446611850055,0.010567449061073781
2012-06-07,2012,0.001474662473177146,0.001496265365263818,0.0015761562568706096,0.0014850869667098147,0.0015105988608153822
2012-06-08,2012,0.004305591416768239,0.004466025420599633,0.004580314935403664,0.004471410424905298,0.004501793787302247
2012-06-11,2012,-0.008386875523217022,-0.00839065102824478,-0.008557193668974885,-0.008411876064683618,-0.008496654969919314
2012-06-12,2012,0.0026810276111141236,0.00268195879615724,0.0025677057687222343,0.0025606053168217508,0.0027807133097526174
2012-06-13,2012,-0.0053342626817003205,-0.0052323805878914985,-0.005278049094111842,-0.005332957904086346,-0.005242579415128973
2012-06-14,2012,0.008418628108530399,0.00836346954030229,0.008379765265682957,0.008527128660461038,0.008381265892659199
2012-06-15,2012,0.0022010195013311426,0.0019909056432387217,0.0020190696896951626,0.0019504339173900208,0.0019981666184799474
2012-06-18,2012,0.0007687374816148732,0.00064318136560279,0.0006980523977743266,0.0006116697741113773,0.0006905737037656069
2012-06-19,2012,0.009995307673216908,0.009938183510057168,0.009942503382114774,0.009940905229560182,0.009932972916678048
2012-06-20,2012,-0.0038966892198814542,-0.0038971659715323556,-0.0038334674584876117,-0.003941572499524785,-0.0038446539926380056
2012-06-21,2012,-0.023491418730882258,-0.02346962775430762,-0.023515906759547185,-0.02332599178456366,-0.02343258940539236
2012-06-22,2012,0.006649355275802187,0.006603781237266454,0.006584869999939481,0.006603283379658672,0.006593745443160134
2012-06-25,2012,-0.003321278205147718,-0.0031833810633761068,-0.003479132508828261,-0.0031567584098157004,-0.0032746752557041604
2012-06-26,2012,0.0020667350201450463,0.00210654582871959,0.0020205844189709844,0.002080442438281367,0.002042560388070384
2012-06-27,2012,0.00536124592977701,0.005401455274615836,0.005361859516063158,0.005329371373049378,0.00536525648229176
2012-06-28,2012,0.0003167213287660358,0.00029849622758165023,0.00028860575668747515,0.00032621830852801496,0.00030473168387482817
2012-06-29,2012,0.004156357010445517,0.004306106427351085,0.004165444859101438,0.004688360252731995,0.004649351717434956
2012-07-02,2012,0.0014534640758980854,0.0015146858349216442,0.0014376256808974878,0.001486458825226041,0.001443102351892971
2012-07-03,2012,0.004001093352612386,0.004047238688067166,0.0039615241828792665,0.004181802061697644,0.00392735805655311
2012-07-05,2012,-0.004179411065243686,-0.003980439898056351,-0.0038972378357920744,-0.003927406086217701,-0.004177087863007815
2012-07-06,2012,-0.002573169242791523,-0.0026410510100330193,-0.002614759784344539,-0.0024298579328856434,-0.0026323506965680527
2012-07-09,2012,-0.0011233694451651909,-0.001121957656077512,-0.0011275339918968403,-0.0011029141418749046,-0.001102957004156329
2012-07-10,2012,-0.001374792827321606,-0.001424739702922091,-0.0015667435149473025,-0.0013146939447377568,-0.0013130388301876368
2012-07-11,2012,0.00013506353676060254,-1.3916629244295135e-05,0.00010119770970464314,0.00021123330464210927,0.000212904637147471
2012-07-12,2012,-0.002584356655046085,-0.002644360190374389,-0.0026047516072353906,-0.002597947603928139,-0.002538025739076617
2012-07-13,2012,0.012042888372626685,0.01231087290683694,0.01235768816704436,0.012482564970182238,0.012127920988516899
2012-07-16,2012,-0.0030847816187197395,-0.003047860938603904,-0.003114099290047933,-0.0030785142878551218,-0.003051158224590888
2012-07-17,2012,0.0076717921296477806,0.007697142507252727,0.007606992885163713,0.007637053024516236,0.007681408587260426
2012-07-18,2012,0.006369331146090279,0.006361474551705225,0.0063602879934450355,0.006394830951405636,0.006340919817926868
2012-07-19,2012,0.003536453312284916,0.003595499423717738,0.003532292398763628,0.0035786550341473287,0.00353154954253503
2012-07-20,2012,-0.00671773037636478,-0.006735056339081505,-0.0067512369641198,-0.006770946761831256,-0.006839304439666347
2012-07-23,2012,-0.005083225851594338,-0.005157276641944394,-0.0051436182046990684,-0.005009554623479569,-0.00519102727282032
2012-07-24,2012,-0.006980182562460188,-0.006987138542882236,-0.006988921127482006,-0.006953408571496046,-0.006927229905107249
2012-07-25,2012,0.0003906872505349226,0.0004011997109342496,0.0004111052618600796,0.0003952398759825088,0.0003950652470213322
2012-07-26,2012,0.0122989192746428,0.012100748726980826,0.012308658567361682,0.012327367951687183,0.01227635176566608
2012-07-27,2012,0.013662276719920508,0.013540153005743539,0.01366938089031953,0.01343045714607074,0.013579035876688576
2012-07-30,2012,-0.0007471753491736194,-0.000757603256692101,-0.000741807074193639,-0.0007580508417601992,-0.0007576290916153102
2012-07-31,2012,-0.004800658587471395,-0.005071038231377977,-0.005191778794148343,-0.005021912173853638,-0.004874339651938358
2012-08-01,2012,-0.002122328170330197,-0.002117772558567337,-0.002101856111097215,-0.0020786464822429252,-0.0020032481987553117
2012-08-02,2012,-0.006650971866436467,-0.006620330726227888,-0.0066090022030909235,-0.006557753810597727,-0.006592476384683641
2012-08-03,2012,0.01239321608250922,0.012327236861259945,0.012286796153522137,0.012380461637473975,0.012458446258949759
2012-08-06,2012,0.002168028676071778,0.002196217795270044,0.0022046913694039423,0.0021958256025705935,0.0022006286010393854
2012-08-07,2012,0.0039136008486439725,0.0038497499402254318,0.003852406034072087,0.003915433747252996,0.003871323912296143
2012-08-08,2012,0.0004852734431939438,0.00047608486909843877,0.00048654105246154905,0.00048307407876539525,0.00048079166151449704
2012-08-09,2012,0.0011524013828291316,0.001189755560639129,0.0011803312217174536,0.001213739360078981,0.0011766758394228718
2012-08-10,2012,0.001598070341176553,0.0015906493343052076,0.001607706579553372,0.0015994386647589745,0.0016111547560605567
2012-08-13,2012,-0.0014162773827704081,-0.0013907635218438007,-0.0014057994790460878,-0.0014218210300515851,-0.001418495996227765
2012-08-14,2012,-0.0005767935063592589,-0.0005804764161037037,-0.0006167928010298561,-0.0006112360803132872,-0.0006036726145676061
2012-08-15,2012,0.00018832429693012545,0.0001878432422403314,0.00020381340686586054,0.0001907801270810078,0.00017370278887857273
2012-08-16,2012,0.004132470589634138,0.003991645743296157,0.004096299838134955,0.00413795789131433,0.004048488569612187
2012-08-17,2012,0.00011985050955545242,0.00011108400999848996,0.00010796563682621675,0.00010014617692783667,0.00010837753267866593
2012-08-20,2012,-0.00034824807246681267,-0.000376121573800106,-0.00037771865261731287,-0.0003787847080772628,-0.0003717077149523514
2012-08-21,2012,-0.002400015489496958,-0.0023730664417675696,-0.002351945547186913,-0.002371777136665378,-0.00239755335326234
2012-08-22,2012,0.0003132951335748352,0.000313857014681653,0.0002918118886606756,0.000296849937202304,0.00032486354228976056
2012-08-23,2012,-0.009337758703730048,-0.009399051439210368,-0.00936147517615329,-0.009403704251169735,-0.00937107499815285
2012-08-24,2012,0.004021252361012228,0.0039676610602185,0.003932843634719045,0.004069228790333045,0.004030673061324985
2012-08-27,2012,-0.0010700477874546696,-0.0010831059685883992,-0.0010833810763191173,-0.0010819056959842626,-0.0010751802542950562
2012-08-28,2012,-0.0007004141955122364,-0.0006911142961890812,-0.0007157603102337518,-0.0007140634754536976,-0.0007024960597357191
2012-08-29,2012,0.00035748929486898454,0.00032926818362971914,0.0003871476790762479,0.00034887018286746904,0.00037774062591381324
2012-08-30,2012,-0.003002748638984447,-0.003054532542432749,-0.0031674922304936503,-0.0030323157360716527,-0.003045386054340875
2012-08-31,2012,0.004894029290551487,0.004842719632850307,0.004840176396272813,0.004861592835706851,0.004829688048857457
2012-09-04,2012,-0.00170918616214491,-0.0017423214187986488,-0.001772064888793469,-0.0017530876464308977,-0.001770178410170901
2012-09-05,2012,-0.00026753149981758207,-0.00026800621423056926,-0.00027673459399695703,-0.00028918252900787784,-0.00027475379424339835
2012-09-06,2012,0.009083130727412691,0.008737435479366224,0.008549401893833285,0.00895125007157586,0.008623236869638545
2012-09-07,2012,0.007816458117382245,0.007784904338330875,0.007836183553647135,0.007843628651952376,0.00781923495690485
2012-09-10,2012,-0.0035741157696317733,-0.003579692924222806,-0.0035705342140190882,-0.003577995174217376,-0.0035605458688426905
2012-09-11,2012,0.0017813229046712501,0.0018629542755736785,0.001860544073381297,0.0018419983736635425,0.0018379175164650297
2012-09-12,2012,0.001550758199994545,0.0015833757737100228,0.001557564404909631,0.001613778144824285,0.0015696787385352004
2012-09-13,2012,0.007500834230748282,0.007097652585251281,0.007943593496505752,0.007492253095398901,0.007762516255009476
2012-09-14,2012,0.006158562459733246,0.006278996874851483,0.0061555540411584635,0.00623271128085492,0.006227033028805655
2012-09-17,2012,-0.0022663322430787106,-0.002167069771301433,-0.0022249191764424285,-0.002193452305113343,-0.0021819410063192266
2012-09-18,2012,-0.002078694388941495,-0.0020488924359334214,-0.0020406909601844527,-0.002037255402745206,-0.0020504886109667794
2012-09-19,2012,0.0007342692506249971,0.0007497017537915569,0.0008047494927078533,0.000801621379573731,0.0007119554950871649
2012-09-20,2012,-0.0008939511935465031,-0.0008994360366234137,-0.0008980754800346298,-0.0008831126933417031,-0.0008923541845862309
2012-09-21,2012,-0.0009181085437522538,-0.0009487264716382676,-0.0009272670358895594,-0.0009272415977073581,-0.0009334282227082413
2012-09-24,2012,-0.001035873385366646,-0.001007062878784316,-0.001091875467446446,-0.0010602802494729916,-0.0010738161875065253
2012-09-25,2012,-0.007196734053861793,-0.006941464517850511,-0.006959522585801993,-0.006992411523440015,-0.006982895414117632
2012-09-26,2012,-0.0030050125676160835,-0.0029972111939504617,-0.003024178304924043,-0.0030519908529018274,-0.0030214619003207364
2012-09-27,2012,0.002707789211181105,0.002738805357509874,0.002607296024484105,0.0026345320696581727,0.0027514652690349113
2012-09-28,2012,-0.0034064076322171018,-0.0033969980736893854,-0.0033994707087244905,-0.0033893021973566543,-0.003414447073656937
2012-10-01,2012,0.002663320667452669,0.0026431160421001355,0.0026535483589101455,0.0026612532245536467,0.00260543124137049
2012-10-02,2012,0.00031994208356110013,0.0003285343425833806,0.00031803686127984156,0.0003228487204976916,0.0003260714036258874
2012-10-03,2012,0.001911000819820827,0.0019846221511744607,0.0019576136457469264,0.001973846594446211,0.0019707627884887413
2012-10-04,2012,0.005716865633721666,0.005378167998176693,0.005628411880910053,0.005451664247259044,0.005565781999134418
2012-10-05,2012,0.0011646634452986936,0.0012517493599638351,0.0011463072883202145,0.0011695200571465389,0.0011627463494888488
2012-10-08,2012,-0.0014638056535269646,-0.0013817979810177004,-0.0014285438022649671,-0.0014320242629263207,-0.0014489437229911611
2012-10-09,2012,-0.007377077877187654,-0.007155186570520354,-0.007170600062438121,-0.007071305545953045,-0.007194486464894642
2012-10-10,2012,-0.006975481217803554,-0.007128646910110395,-0.007058402747467768,-0.0070955647814422654,-0.007082542717037829
2012-10-11,2012,0.0017575893105678919,0.0017956671737118346,0.0017922089767562256,0.0017682612584361186,0.0017758012490492446
2012-10-12,2012,-0.0023821152958086326,-0.0023996814770363196,-0.0023887533021301234,-0.002398491049851591,-0.0024023015660862615
2012-10-15,2012,0.005129208205668532,0.005234056777880558,0.005241269524331097,0.005266799340482268,0.005219705084081296
2012-10-16,2012,0.00877398805035893,0.008788712730643205,0.00871407506015713,0.008753466410960597,0.00867562515649399
2012-10-17,2012,0.002652418934322121,0.002565548777144789,0.0026566929105345818,0.0025499961950517765,0.0025069608869943147
2012-10-18,2012,-0.0003738362520875585,-0.00037036250736408776,-0.0003628327295733107,-0.00036475687384068193,-0.00034619619920367927
2012-10-19,2012,-0.014936312512215976,-0.01506218279921546,-0.01499329369391367,-0.015135458977834493,-0.014996081030612904
2012-10-22,2012,-0.00011694558010769587,-7.44002330865203e-05,-0.00011760802949699154,-9.717845862427266e-05,-0.00014120181044750948
2012-10-23,2012,-0.008167838647764195,-0.008242376136944762,-0.008716350920875854,-0.008489962039365175,-0.008253111203742999
2012-10-24,2012,-0.0014266681319304488,-0.0013873742005872194,-0.0014315413218778605,-0.001388323591437111,-0.0014334210276213829
2012-10-25,2012,0.0021999259130294144,0.0021566872974318795,0.0021272325521000694,0.0021366794160184344,0.002157067035370548
2012-10-26,2012,0.00022903884212984696,0.00022489457688833718,0.00021139648820452794,0.0002206804008701197,0.0002282109009147007
2012-10-31,2012,0.0009756063165987279,0.000917045430079956,0.0009557106254546189,0.0009578463226638497,0.0009436127786080656
2012-11-01,2012,0.007611201917403608,0.007566124020996182,0.007680615010586654,0.007527148238338344,0.007716281912262283
2012-11-02,2012,-0.008582628594367314,-0.008625311943328735,-0.008578138128440124,-0.008635306708978888,-0.008539430248250726
2012-11-05,2012,0.0015257654338999471,0.0014816910368839484,0.0015537587673229917,0.0015051709992132184,0.0014991324656186702
2012-11-06,2012,0.008027752481422044,0.00796883996694532,0.008026274737858744,0.008000207993271153,0.008024514759792097
2012-11-07,2012,-0.01277949035392641,-0.012885777385958395,-0.012916767271174088,-0.012961952620452638,-0.012855873525795647
2012-11-08,2012,-0.009072333180478198,-0.009072677353684722,-0.008999540866460631,-0.00904874891285213,-0.009030255178812448
2012-11-09,2012,-0.00010746709651803324,-0.00011266169993787538,-9.641405714172694e-05,-0.00010817247230354024,-6.868935208856865e-05
2012-11-12,2012,0.0004507659870063966,0.0004622728200124059,0.00046184471977970474,0.0004678984487152608,0.000489518088419761
2012-11-13,2012,-0.001373332413034281,-0.0013786684409635205,-0.001382008988553626,-0.0013578025819048981,-0.00138059262151611
2012-11-14,2012,-0.011749954098709138,-0.01181951362325386,-0.011775441790648409,-0.011936456308093112,-0.011873217467351652
2012-11-15,2012,-0.0009595597772356905,-0.0009566357240247455,-0.0009597086429241522,-0.0009611238332330678,-0.0009645856883193362
2012-11-16,2012,0.0034306615482293835,0.003499637454006581,0.003403039745610903,0.003446323345536132,0.003327972976991743
2012-11-19,2012,0.013215346839653119,0.013499620104671345,0.013243078146146609,0.013144449113688358,0.013137399011919562
2012-11-20,2012,0.000646807118441078,0.0006639583448745683,0.0006503741821128353,0.0006596611183577917,0.0006714059738837989
2012-11-21,2012,0.0006385434445015802,0.0006300774521278337,0.0006103810636099471,0.0006701982001499615,0.0006102062233492362
2012-11-23,2012,0.007954798598620087,0.007989827106176472,0.007944622847626353,0.00787821067870879,0.007949673524051518
2012-11-26,2012,-0.0009533986357508559,-0.0009044887695968748,-0.0008477383028243541,-0.0009519609459378237,-0.0009433292874537425
2012-11-27,2012,-0.002941718098306059,-0.002925648297583449,-0.002949714241408643,-0.0029075095609761366,-0.0029221146174972816
2012-11-28,2012,0.005406955476148173,0.0051078702079895635,0.005102469373010484,0.005238743005011799,0.005288241538095276
2012-11-29,2012,0.003947115785014216,0.003920327343261236,0.003945693933654884,0.0039019654013261857,0.0038901382532931413
2012-11-30,2012,0.0007973088092857277,0.0007453872475310654,0.0007712448631915436,0.0007941931248335527,0.0007440962495141351
2012-12-03,2012,-0.0045503240473402555,-0.004437323306660234,-0.004471197056804246,-0.004527261687927485,-0.004448069218824401
2012-12-04,2012,-0.0012597146402228633,-0.001237055744216611,-0.0012604762321514434,-0.0012688969141427756,-0.001243560610749321
2012-12-05,2012,0.0015202757863426845,0.001462316337982995,0.0015005235986298754,0.001505983785835194,0.0015014628896774084
2012-12-06,2012,0.0015319452018618348,0.0015447694158951743,0.0015717689790814165,0.001509961808666783,0.0015319493130169898
