date,window,R_t,turnover
2013-07-05,2013,0.0013050397193269275,0.873724957872797
2013-07-08,2013,0.0035425373618885405,0.8523008122539745
2013-07-09,2013,0.0016597558525524494,0.7410882033931256
2013-07-10,2013,-8.53663998775542e-05,0.11317912672165142
2013-07-11,2013,0.013090756346033395,1.6640142969405993
2013-07-12,2013,0.0004782250811929633,1.2786764327842992
2013-07-15,2013,0.000636542176442592,0.3718606134808011
2013-07-16,2013,-0.003425569314401764,1.0711763570917405
2013-07-17,2013,1.9555482325455043e-05,1.6315392386665422
2013-07-18,2013,0.003563236712864344,1.0578459328205945
2013-07-19,2013,0.0051666881925684326,0.7255882916781855
2013-07-22,2013,4.135214483865517e-05,1.6637135463408144
2013-07-23,2013,0.00010741006784683838,1.1724894972318265
2013-07-24,2013,-0.0008535247619450631,0.9098887249263511
2013-07-25,2013,0.004649181656716623,1.42652998686266
2013-07-26,2013,2.34021834820142e-05,1.1379978791271468
2013-07-29,2013,-0.002698403231261605,1.190085685005182
2013-07-30,2013,0.00039243280789017285,0.9535247052568329
2013-07-31,2013,-0.0025560138536615067,1.0800198674231865
2013-08-01,2013,1.5697949420157366e-05,1.8619265489853707
2013-08-02,2013,-0.00039144379815349425,1.987587934849825
2013-08-05,2013,-0.0003373423863985101,1.5900894442632516
2013-08-06,2013,-0.005434565225532295,1.458938644158111
2013-08-07,2013,-0.0002893480421308817,1.6157490500569704
2013-08-08,2013,0.005352414157521515,1.766590930639132
2013-08-09,2013,-0.0012715022281558522,1.3095205535103367
2013-08-12,2013,-0.0016792519033248232,1.095433314141618
2013-08-13,2013,0.00041472402635592525,1.4953032391844516
2013-08-14,2013,-0.004258000043568596,1.4919401403499726
2013-08-15,2013,-0.0005180482055646328,1.6781756855446897
2013-08-16,2013,-0.004274232935066697,1.8142346788929433
2013-08-19,2013,-0.0003256374919427175,1.787635364688357
2013-08-20,2013,0.005068199919469428,1.7517225202024682
2013-08-21,2013,-0.0010147886166042303,1.5473258100726817
2013-08-22,2013,0.009242559044932529,1.4096230532309377
2013-08-23,2013,0.0025369381770335756,0.8025791278542174
2013-08-26,2013,-0.0034462657795446723,0.870789439683971
2013-08-27,2013,-0.0005868159886255836,1.7461003327427207
2013-08-28,2013,0.0045874556040786055,1.8433696837165094
2013-08-29,2013,5.4529485708174987e-05,1.3258971540659363
2013-08-30,2013,-0.0005888778565847649,0.272096351219886
2013-09-03,2013,0.0036072015403337257,1.2453848853221692
2013-09-04,2013,0.003237497010354444,1.065822026796267
2013-09-05,2013,0.0010038560449751857,0.9043016887637737
2013-09-06,2013,7.448149537834468e-05,1.385789505577643
2013-09-09,2013,0.006150824606431389,0.9757825827287716
2013-09-10,2013,0.001208134042515179,0.8718958603172238
2013-09-11,2013,0.0016250410614602005,0.6657844242450768
2013-09-12,2013,-0.0018124458175724407,0.3558750280342691
